canonical_id,canonical_name,scientific_name,authorship,rank,status,is_hybrid,accepted_canonical_id,authority_mappings_count,authorities
235,Vanda lombokensis,Vanda lombokensis J. J. Sm.,J. J. Sm.,species,accepted,False,,2,GBIF
236,Vanda malipoensis,"Vanda malipoensis L. H. Zou, Jiu X. Huang & Z. J. Liu","L. H. Zou, Jiu X. Huang & Z. J. Liu",species,accepted,False,,2,GBIF
237,Habenaria talaensis,Habenaria talaensis R. Gonz&aacute;lez & Cuev.-Fig.,R. Gonz&aacute;lez & Cuev.-Fig.,species,accepted,False,,2,GBIF
238,Vanda mariae,Vanda mariae Motes,Motes,species,accepted,False,,1,GBIF
239,Vanda x,Vanda x moorei Rolfe,moorei Rolfe,species,accepted,True,,5,GBIF
240,Cyrtochilum cumandae,Cyrtochilum cumandae K&ouml;niger,K&ouml;niger,species,accepted,False,,2,GBIF
241,Trichoglottis sitihasmahae,Trichoglottis sitihasmahae J. J. Wood & A. Lamb,J. J. Wood & A. Lamb,species,accepted,False,,2,GBIF
242,Brassia cyrtopetala,Brassia cyrtopetala Schltr.,Schltr.,species,accepted,False,,1,GBIF
243,Sarcoglyphis elliottiana,Sarcoglyphis elliottiana P.T.Ong,P.T.Ong,species,accepted,False,,1,GBIF
244,Habenaria tamanduensis,Habenaria tamanduensis Schltr.,Schltr.,species,accepted,False,,2,GBIF
245,Habenaria tamazulensis,Habenaria tamazulensis R. Gonz&aacute;lez & Cuev.-Fig.,R. Gonz&aacute;lez & Cuev.-Fig.,species,accepted,False,,2,GBIF
246,Pleione xiushanensis,"Pleione xiushanensis H. P. Deng, Yu Bing Yang & Qi Qin","H. P. Deng, Yu Bing Yang & Qi Qin",species,accepted,False,,2,GBIF
247,Habenaria unellezii,Habenaria unellezii Foldats,Foldats,species,accepted,False,,2,GBIF
248,Cleisostoma luopingense,Cleisostoma luopingense Q.Liu & X.F.Wu,Q.Liu & X.F.Wu,species,accepted,False,,1,GBIF
249,Aglossorrhyncha torricellensis,Aglossorrhyncha torricellensis Schltr.,Schltr.,species,accepted,False,,2,GBIF
250,Pleurothallis obpyriformis,Pleurothallis obpyriformis Luer,Luer,species,accepted,False,,2,GBIF
251,Habenaria caldensis,Habenaria caldensis Kraenzl.,Kraenzl.,species,accepted,False,,2,GBIF
252,Aglossorrhyncha viridis,Aglossorrhyncha viridis Schltr.,Schltr.,species,accepted,False,,2,GBIF
253,Thrixspermum cymboglossum,Thrixspermum cymboglossum Schltr.,Schltr.,species,accepted,False,,1,GBIF
254,Triphora ravenii,Triphora ravenii (L. O. Williams) Garay,(L. O. Williams) Garay,species,accepted,False,,1,GBIF
255,Herminium pugioniforme,Herminium pugioniforme Lindl. ex Hook.f.,Lindl. ex Hook.f.,species,accepted,False,,1,GBIF
256,Habenaria calicis,Habenaria calicis R. Gonz&aacute;lez,R. Gonz&aacute;lez,species,accepted,False,,3,GBIF
257,Triphora santamariensis,Triphora santamariensis Portalet,Portalet,species,accepted,False,,1,GBIF
258,Thrixspermum sumatranum,Thrixspermum sumatranum J. J. Sm.,J. J. Sm.,species,accepted,False,,1,GBIF
259,Taeniophyllum rhodantherum,Taeniophyllum rhodantherum Schltr.,Schltr.,species,accepted,False,,1,GBIF
260,Stelis vasquezii,Stelis vasquezii (Luer) Karremans,(Luer) Karremans,species,accepted,False,,1,GBIF
261,Pleurothallis octavioi,Pleurothallis octavioi Luer & R. Escobar,Luer & R. Escobar,species,accepted,False,,2,GBIF
262,Pleurothallis odobeniceps,Pleurothallis odobeniceps Luer,Luer,species,accepted,False,,2,GBIF
263,Stelis vegrandis,Stelis vegrandis (Luer & Dodson) Pridgeon & M. W. Chase,(Luer & Dodson) Pridgeon & M. W. Chase,species,accepted,False,,1,GBIF
264,Stelis vollesii,Stelis vollesii Luer & Dodson,Luer & Dodson,species,accepted,False,,1,GBIF
265,Pleurothallis omoglossa,Pleurothallis omoglossa Luer,Luer,species,accepted,False,,2,GBIF
266,Pleurothallis onagriceps,Pleurothallis onagriceps Luer & Hirtz,Luer & Hirtz,species,accepted,False,,2,GBIF
267,Pleurothallis oncoglossa,Pleurothallis oncoglossa Luer,Luer,species,accepted,False,,2,GBIF
268,Pleurothallis orecta,Pleurothallis orecta Luer & R. Escobar,Luer & R. Escobar,species,accepted,False,,2,GBIF
269,Pleurothallis ortegae,Pleurothallis ortegae Luer & Hirtz,Luer & Hirtz,species,accepted,False,,2,GBIF
270,Pleurothallis orthostachys,Pleurothallis orthostachys Luer & R. Escobar,Luer & R. Escobar,species,accepted,False,,2,GBIF
271,Pleurothallis orygmoglossa,Pleurothallis orygmoglossa (Luer & Dressler) Bogar&iacute;n,(Luer & Dressler) Bogar&iacute;n,species,accepted,False,,0,
272,Pleurothallis oscarii,Pleurothallis oscarii Archila & Chiron,Archila & Chiron,species,accepted,False,,1,GBIF
273,Pleurothallis ottocarii,"Pleurothallis ottocarii Rodr.-Mart., Rinc.-Useche & Karremans","Rodr.-Mart., Rinc.-Useche & Karremans",species,accepted,False,,2,GBIF
274,Pleurothallis oxapampae,Pleurothallis oxapampae Luer,Luer,species,accepted,False,,2,GBIF
275,Pleurothallis pallida,Pleurothallis pallida Luer,Luer,species,accepted,False,,2,GBIF
276,Herminium pusillum,Herminium pusillum Ohwi & Fukuy.,Ohwi & Fukuy.,species,accepted,False,,2,GBIF
277,Herminium pygmaeum,Herminium pygmaeum Renz,Renz,species,accepted,False,,1,GBIF
278,Herminium quinquelobum,Herminium quinquelobum King & Pantl.,King & Pantl.,species,accepted,False,,2,GBIF
279,Herminium singulum,Herminium singulum Tang & F. T. Wang,Tang & F. T. Wang,species,accepted,False,,2,GBIF
280,Maxillaria bennettii,Maxillaria bennettii Christenson,Christenson,species,accepted,False,,1,GBIF
281,Taeniophyllum triquetroradix,Taeniophyllum triquetroradix B. Gray,B. Gray,species,accepted,False,,1,GBIF
282,Cymbidium daweishanense,Cymbidium daweishanense G. Q. Zhang & Z. J. Liu,G. Q. Zhang & Z. J. Liu,species,accepted,False,,1,GBIF
283,Trichocentrum perezii,Trichocentrum perezii Beutelsp.,Beutelsp.,species,accepted,False,,1,GBIF
284,Maxillaria flabellata,Maxillaria flabellata D. E. Benn. & Christenson,D. E. Benn. & Christenson,species,accepted,False,,1,GBIF
285,Catasetum peruvianum,Catasetum peruvianum Dodson & D. E. Benn.,Dodson & D. E. Benn.,species,accepted,False,,2,GBIF
286,Habenaria calvilabris,Habenaria calvilabris Summerh.,Summerh.,species,accepted,False,,3,GBIF
287,Maxillaria pfisteri,Maxillaria pfisteri Sauv&ecirc;tre,Sauv&ecirc;tre,species,accepted,False,,1,GBIF
288,Telipogon australis,Telipogon australis Dodson & Hirtz,Dodson & Hirtz,species,accepted,False,,2,GBIF
289,Coelogyne compressicaulis,Coelogyne compressicaulis Ames & C. Schweinf.,Ames & C. Schweinf.,species,accepted,False,,2,GBIF
290,Habenaria unguilabris,Habenaria unguilabris B. R. Adams,B. R. Adams,species,accepted,False,,2,GBIF
291,Herminium souliei,Herminium souliei (Finet) Rolfe,(Finet) Rolfe,species,accepted,False,,1,GBIF
292,Habenaria unifoliata,Habenaria unifoliata Summerh.,Summerh.,species,accepted,False,,2,GBIF
293,Gastrodia minor,Gastrodia minor Petrie,Petrie,species,accepted,False,,2,GBIF
294,Herminium suave,Herminium suave Tang & F. T. Wang,Tang & F. T. Wang,species,accepted,False,,2,GBIF
295,Telipogon hastatus,Telipogon hastatus Rchb.f.,Rchb.f.,species,accepted,False,,2,GBIF
296,Herminium tangianum,Herminium tangianum (S. Y. Hu) K. Y. Lang,(S. Y. Hu) K. Y. Lang,species,accepted,False,,1,GBIF
297,Herminium tibeticum,"Herminium tibeticum X. H. Jin, Schuit. & Raskoti","X. H. Jin, Schuit. & Raskoti",species,accepted,False,,2,GBIF
298,Herminium wangianum,"Herminium wangianum X. H. Jin, Schuit., Raskoti & Lu Q. Huang","X. H. Jin, Schuit., Raskoti & Lu Q. Huang",species,accepted,False,,2,GBIF
299,Gastrodia mishmensis,"Gastrodia mishmensis A. N. Rao, Harid. & Hedge","A. N. Rao, Harid. & Hedge",species,accepted,False,,3,GBIF
300,Herminium yunnanense,Herminium yunnanense Rolfe,Rolfe,species,accepted,False,,1,GBIF
301,Hsenhsua,"Hsenhsua X. H. Jin, Schuit. & W. T. Jin","X. H. Jin, Schuit. & W. T. Jin",genus,accepted,False,,2,GBIF
302,Habenaria campylogyna,Habenaria campylogyna J. A. N. Bat. & Bianch.,J. A. N. Bat. & Bianch.,species,accepted,False,,2,GBIF
303,Telipogon hauschildianus,Telipogon hauschildianus Braas,Braas,species,accepted,False,,2,GBIF
304,Telipogon mariae-luisae,"Telipogon mariae-luisae Gut. Peralta, Charcape & Nauray","Gut. Peralta, Charcape & Nauray",species,accepted,False,,2,GBIF
305,Habenaria canastrensis,Habenaria canastrensis J. A. N. Bat. & B. M. Carvalho,J. A. N. Bat. & B. M. Carvalho,species,accepted,False,,2,GBIF
306,Habenaria candolleana,Habenaria candolleana Cogn.,Cogn.,species,accepted,False,,2,GBIF
307,Habenaria cardiostigmatica,Habenaria cardiostigmatica J. A. N. Bat. & Bianch.,J. A. N. Bat. & Bianch.,species,accepted,False,,2,GBIF
308,Hsenhsua chrysea,"Hsenhsua chrysea (W. W. Sm.) X. H. Jin, Schuit., W. T. Jin & Lu Q. Huang","(W. W. Sm.) X. H. Jin, Schuit., W. T. Jin & Lu Q. Huang",species,accepted,False,,2,GBIF
309,Tylostigma,Tylostigma Schltr.,Schltr.,genus,accepted,False,,2,GBIF;POWO
310,Tylostigma filiforme ssp,Tylostigma filiforme ssp. filiforme H. Perrier,. filiforme H. Perrier,subspecies,accepted,False,,2,GBIF
311,Tylostigma foliosum,Tylostigma foliosum Schltr.,Schltr.,species,accepted,False,,1,GBIF
312,Habenaria carinata,Habenaria carinata Span.,Span.,species,accepted,False,,2,GBIF
313,Tylostigma herminioides,Tylostigma herminioides Schltr.,Schltr.,species,accepted,False,,1,GBIF
314,Tylostigma hildebrandtii,Tylostigma hildebrandtii Schltr.,Schltr.,species,accepted,False,,1,GBIF
315,Tylostigma madagascariense,Tylostigma madagascariense Schltr.,Schltr.,species,accepted,False,,1,GBIF
316,Tylostigma nigrescens,Tylostigma nigrescens Schltr.,Schltr.,species,accepted,False,,1,GBIF
317,Tylostigma perrieri,Tylostigma perrieri Schltr.,Schltr.,species,accepted,False,,1,GBIF
318,Habenaria carlotae,Habenaria carlotae Dressler,Dressler,species,accepted,False,,2,GBIF
319,Tylostigma tenellum,Tylostigma tenellum Schltr.,Schltr.,species,accepted,False,,1,GBIF
320,Oligophyton,Oligophyton H. P. Linder,H. P. Linder,genus,accepted,False,,1,GBIF
321,Telipogon marleneae,Telipogon marleneae Nauray & A. Gal&aacute;n,Nauray & A. Gal&aacute;n,species,accepted,False,,2,GBIF
322,Gastrodia molloyi,Gastrodia molloyi Lehnebach & J. R. Rolfe,Lehnebach & J. R. Rolfe,species,accepted,False,,2,GBIF
323,Gastrodia motuoensis,Gastrodia motuoensis X. H. Jin & Han C. Wang,X. H. Jin & Han C. Wang,species,accepted,False,,0,
324,Oligophyton drummondii,Oligophyton drummondii H. P. Linder & G. Will.,H. P. Linder & G. Will.,species,accepted,False,,3,GBIF
325,Benthamia,Benthamia A. Rich.,A. Rich.,genus,accepted,False,,11,GBIF;POWO
326,Gastrodia munasingheae,"Gastrodia munasingheae Atthan., C. Bandara & Kumar","Atthan., C. Bandara & Kumar",species,accepted,False,,0,
327,Habenaria urbaniana,Habenaria urbaniana Cogn.,Cogn.,species,accepted,False,,2,GBIF
328,Coelogyne contractipetala,Coelogyne contractipetala J. J. Sm.,J. J. Sm.,species,accepted,False,,2,GBIF
329,Dendrobium jamirusii,Dendrobium jamirusii J. J. Wood & A. Lamb,J. J. Wood & A. Lamb,species,accepted,False,,1,GBIF
330,Tropidia formosana,Tropidia formosana Rolfe ex Hemsl.,Rolfe ex Hemsl.,species,accepted,False,,1,GBIF
331,Habenaria urbanii,Habenaria urbanii Bytebier,Bytebier,species,accepted,False,,0,
332,Tropidia gracilis,Tropidia gracilis Schltr.,Schltr.,species,accepted,False,,1,GBIF
333,Tropidia hegderaoi,Tropidia hegderaoi S. Misra,S. Misra,species,accepted,False,,1,GBIF
334,Tropidia janowskyi,Tropidia janowskyi J. J. Sm.,J. J. Sm.,species,accepted,False,,1,GBIF
335,Cynorkis aphylla,Cynorkis aphylla Schltr.,Schltr.,species,accepted,False,,2,GBIF
336,Epidendrum dianae,Epidendrum dianae Sambin & Chiron,Sambin & Chiron,species,accepted,False,,1,GBIF
337,Epidendrum evelynae,Epidendrum evelynae Rchb.f.,Rchb.f.,species,accepted,False,,1,GBIF
338,Neobolusia stolzii,Neobolusia stolzii Schltr.,Schltr.,species,accepted,False,,4,GBIF
339,Epidendrum miriamiae,Epidendrum miriamiae Karremans,Karremans,species,accepted,False,,1,GBIF
340,Microchilus micayvallis,Microchilus micayvallis Ormerod,Ormerod,species,accepted,False,,1,GBIF
341,Microchilus microcalcar,Microchilus microcalcar Ormerod,Ormerod,species,accepted,False,,1,GBIF
342,Microchilus minor,Microchilus minor C. Presl,C. Presl,species,accepted,False,,1,GBIF
343,Microchilus miravalleanus,Microchilus miravalleanus (Szlach. & Kolan.) E. C. Smidt & M. W. Chase,(Szlach. & Kolan.) E. C. Smidt & M. W. Chase,species,accepted,False,,2,GBIF
344,Microchilus moritzii,Microchilus moritzii Ormerod,Ormerod,species,accepted,False,,1,GBIF
345,Tropidia kjellbergii,Tropidia kjellbergii Ormerod & Juswara,Ormerod & Juswara,species,accepted,False,,1,GBIF
346,Microchilus mosaicus,Microchilus mosaicus (Ormerod) E. C. Smidt & M. W. Chase,(Ormerod) E. C. Smidt & M. W. Chase,species,accepted,False,,2,GBIF
347,Dendrobium letocartiorum,Dendrobium letocartiorum Munzinger & M. Pignal,Munzinger & M. Pignal,species,accepted,False,,1,GBIF
348,Peristylus aliformis,Peristylus aliformis (C. Schweinf.) Renz & Vodonaivalu,(C. Schweinf.) Renz & Vodonaivalu,species,accepted,False,,3,GBIF
349,Peristylus alpinipaludosus,Peristylus alpinipaludosus (P. Royen) Schuit. & de Vogel,(P. Royen) Schuit. & de Vogel,species,accepted,False,,2,GBIF
350,Telipogon mayoi,Telipogon mayoi Reina-Rodr. & C. Martel,Reina-Rodr. & C. Martel,species,accepted,False,,1,GBIF
351,Telipogon medusae,Telipogon medusae Dressler,Dressler,species,accepted,False,,2,GBIF
352,Peristylus aristatus,Peristylus aristatus Lindl.,Lindl.,species,accepted,False,,2,GBIF
353,Encyclia chapadensis,Encyclia chapadensis L. C. Menezes,L. C. Menezes,species,accepted,False,,2,GBIF
354,Peristylus balaenolabium,Peristylus balaenolabium Ormerod,Ormerod,species,accepted,False,,1,GBIF
355,Peristylus balakrishnanii,"Peristylus balakrishnanii Karthig., Sumathi & Jayanthi","Karthig., Sumathi & Jayanthi",species,accepted,False,,2,GBIF
356,Peristylus banfieldii,Peristylus banfieldii (F. M. Bailey) Lavarack,(F. M. Bailey) Lavarack,species,accepted,False,,2,GBIF
357,Encyclia lineariloba,Encyclia lineariloba Withner,Withner,species,accepted,False,,2,GBIF
358,Peristylus biermannianus,"Peristylus biermannianus (King & Pantl.) X. H. Jin, Schuit. & W. T. Jin","(King & Pantl.) X. H. Jin, Schuit. & W. T. Jin",species,accepted,False,,3,GBIF
359,Peristylus bismarckiensis,Peristylus bismarckiensis (Schltr.) P. F. Hunt,(Schltr.) P. F. Hunt,species,accepted,False,,2,GBIF
360,Peristylus brachyphyllus,Peristylus brachyphyllus A. Rich.,A. Rich.,species,accepted,False,,1,GBIF
361,Peristylus brassii,Peristylus brassii Ormerod,Ormerod,species,accepted,False,,1,GBIF
362,Peristylus brevicalcar,Peristylus brevicalcar Carr,Carr,species,accepted,False,,2,GBIF
363,Peristylus brevilobus,Peristylus brevilobus (Trimen) Thwaites,(Trimen) Thwaites,species,accepted,False,,2,GBIF
364,Habenaria paranaensis,Habenaria paranaensis Barb. Rodr.,Barb. Rodr.,species,accepted,False,,2,GBIF
365,Peristylus calcaratus,Peristylus calcaratus (Rolfe) S. Y. Hu,(Rolfe) S. Y. Hu,species,accepted,False,,2,GBIF
366,Bulbophyllum calyptogyne,Bulbophyllum calyptogyne J. J. Verm. & P. O'Byrne,J. J. Verm. & P. O'Byrne,species,accepted,False,,1,GBIF
367,Peristylus caranjensis,Peristylus caranjensis (Dalzell) Ormerod & C. S. Kumar,(Dalzell) Ormerod & C. S. Kumar,species,accepted,False,,2,GBIF
368,Peristylus carnosipetalus,Peristylus carnosipetalus Kurzweil,Kurzweil,species,accepted,False,,1,GBIF
369,Bulbophyllum chlorolirion,Bulbophyllum chlorolirion J. J. Verm.,J. J. Verm.,species,accepted,False,,1,GBIF
370,Peristylus carolinensis,Peristylus carolinensis (Schltr.) Tuyama,(Schltr.) Tuyama,species,accepted,False,,2,GBIF
371,Dendrobium meiernianum,"Dendrobium meiernianum P. O'Byrne, P. T. Ong & J. J. Wood","P. O'Byrne, P. T. Ong & J. J. Wood",species,accepted,False,,2,GBIF
372,Peristylus chapaensis,Peristylus chapaensis (Gagnep.) Seidenf.,(Gagnep.) Seidenf.,species,accepted,False,,2,GBIF
373,Peristylus chlorandrellus,Peristylus chlorandrellus D. L. Jones & M. A. Clem.,D. L. Jones & M. A. Clem.,species,accepted,False,,3,GBIF
374,Dendrobium montis-hosei,Dendrobium montis-hosei J. J. Wood,J. J. Wood,species,accepted,False,,1,GBIF
375,Brachionidium condorense,Brachionidium condorense L. Jost,L. Jost,species,accepted,False,,2,GBIF
376,Brachionidium montieliae,Brachionidium montieliae L. Valenz.,L. Valenz.,species,accepted,False,,0,
377,Peristylus ciliatus,Peristylus ciliatus Carr,Carr,species,accepted,False,,2,GBIF
378,Peristylus ciliolatus,Peristylus ciliolatus J. J. Sm.,J. J. Sm.,species,accepted,False,,2,GBIF
379,Dendrobium singulare,Dendrobium singulare Ames & C. Schweinf.,Ames & C. Schweinf.,species,accepted,False,,1,GBIF
380,Dendrobium sinianum,Dendrobium sinianum P. O'Byrne,P. O'Byrne,species,accepted,False,,1,GBIF
381,Coelogyne concinna,Coelogyne concinna Ridl.,Ridl.,species,accepted,False,,2,GBIF
382,Habenaria heteroplectron,Habenaria heteroplectron (Rchb.f. ex Szlach. & Kolan.) R. Kr. Singh & Sanjeet Kumar,(Rchb.f. ex Szlach. & Kolan.) R. Kr. Singh & Sanjeet Kumar,species,accepted,False,,2,GBIF
383,Habenaria hewittii,Habenaria hewittii Ridl.,Ridl.,species,accepted,False,,2,GBIF
384,Dendrobium x,Dendrobium x usitae T. Yukawa,usitae T. Yukawa,species,accepted,True,,1,GBIF
385,Telipogon memoria-rodulfii,Telipogon memoria-rodulfii Pupulin & Bogar&iacute;n,Pupulin & Bogar&iacute;n,species,accepted,False,,1,GBIF
386,Telipogon mendiolae,Telipogon mendiolae Dodson & D. E. Benn.,Dodson & D. E. Benn.,species,accepted,False,,2,GBIF
387,Peristylus hallieri,Peristylus hallieri J. J. Sm.,J. J. Sm.,species,accepted,False,,2,GBIF
388,Habenaria parva,Habenaria parva (Summerh.) Summerh.,(Summerh.) Summerh.,species,accepted,False,,2,GBIF
389,Habenaria parvicalcarata,Habenaria parvicalcarata C. Schweinf.,C. Schweinf.,species,accepted,False,,2,GBIF
390,Dendrobium roseopunctatum,Dendrobium roseopunctatum Ridl.,Ridl.,species,accepted,False,,1,GBIF
391,Habenaria parvidens,Habenaria parvidens Lindl.,Lindl.,species,accepted,False,,2,GBIF
392,Dendrobium roseosparsum,Dendrobium roseosparsum P. O'Byrne & J. J. Verm.,P. O'Byrne & J. J. Verm.,species,accepted,False,,1,GBIF
393,Dendrobium semendoense,"Dendrobium semendoense Romiyadi, Sumardi & Cootes","Romiyadi, Sumardi & Cootes",species,accepted,False,,2,GBIF
394,Lepanthopsis atrosetifera,Lepanthopsis atrosetifera Dod,Dod,species,accepted,False,,1,GBIF
395,Dendrobium senggiense de,Dendrobium senggiense de Vogel,Vogel,species,accepted,False,,1,GBIF
396,Lepanthes estrellensis,Lepanthes estrellensis Ames,Ames,species,accepted,False,,1,GBIF
397,Cynorkis castillonii,Cynorkis castillonii (P. Bernet) Hermans & P. J. Cribb,(P. Bernet) Hermans & P. J. Cribb,species,accepted,False,,2,GBIF
398,Cynorkis catatii,Cynorkis catatii Bosser,Bosser,species,accepted,False,,2,GBIF
399,Cynorkis christae,"Cynorkis christae Hermans, Andriant. & Sieder","Hermans, Andriant. & Sieder",species,accepted,False,,2,GBIF
400,Lepanthes systole,Lepanthes systole Luer,Luer,species,accepted,False,,1,GBIF
401,Dracula agnosia,Dracula agnosia A. Doucette,A. Doucette,species,accepted,False,,1,GBIF
402,Bulbophyllum bathieanum,Bulbophyllum bathieanum Schltr.,Schltr.,species,accepted,False,,1,GBIF
403,Bulbophyllum bavonis,Bulbophyllum bavonis J. J. Verm.,J. J. Verm.,species,accepted,False,,1,GBIF
404,Dracula vierlingii,Dracula vierlingii Luer & Sijm,Luer & Sijm,species,accepted,False,,1,GBIF
405,Telipogon mesotropicalis,Telipogon mesotropicalis Nauray & A. Gal&aacute;n,Nauray & A. Gal&aacute;n,species,accepted,False,,2,GBIF
406,Bulbophyllum condensatum,Bulbophyllum condensatum J. J. Verm.,J. J. Verm.,species,accepted,False,,1,GBIF
407,Telipogon peruvianus,Telipogon peruvianus T. Hashim.,T. Hashim.,species,accepted,False,,2,GBIF
408,Bulbophyllum condylochilum,Bulbophyllum condylochilum J. J. Verm. & P. O'Byrne,J. J. Verm. & P. O'Byrne,species,accepted,False,,1,GBIF
409,Bulbophyllum congestiflorum,Bulbophyllum congestiflorum Ridl.,Ridl.,species,accepted,False,,1,GBIF
410,Bulbophyllum florulentum,Bulbophyllum florulentum Schltr.,Schltr.,species,accepted,False,,1,GBIF
411,Bulbophyllum congestum,Bulbophyllum congestum Rolfe,Rolfe,species,accepted,False,,0,
412,Telipogon pfavii,Telipogon pfavii Schltr.,Schltr.,species,accepted,False,,2,GBIF
413,Bulbophyllum foetidilabrum,Bulbophyllum foetidilabrum Ormerod,Ormerod,species,accepted,False,,1,GBIF
414,Bulbophyllum fusciflorum,Bulbophyllum fusciflorum Schltr.,Schltr.,species,accepted,False,,1,GBIF
415,Habenaria pseudoplatycoryne,Habenaria pseudoplatycoryne (Szlach. & Olszewski) M. H. J. van der Meer,(Szlach. & Olszewski) M. H. J. van der Meer,species,accepted,False,,3,GBIF
416,Habenaria pseudorostellifera,"Habenaria pseudorostellifera Kolan., Szlach. & Kras","Kolan., Szlach. & Kras",species,accepted,False,,2,GBIF
417,Habenaria pterocarpa,Habenaria pterocarpa Thwaites,Thwaites,species,accepted,False,,2,GBIF
418,Habenaria pubescens,Habenaria pubescens Lindl.,Lindl.,species,accepted,False,,3,GBIF
419,Telipogon phalaena,Telipogon phalaena Rchb.f. ex Kraenzl.,Rchb.f. ex Kraenzl.,species,accepted,False,,2,GBIF
